timestamp,ride_id,time_of_day,day_type,people_in_queue,capacity_per_cycle,cycle_time,popularity,actual_wait_time
2026-04-16 15:00:00,AQ05,afternoon,weekday,58,48,2.11,0.73,2.64
2026-04-16 15:00:00,AQ06,afternoon,weekday,72,44,3.68,0.7,5.69
2026-04-16 15:00:00,AQ07,afternoon,weekday,98,27,5.24,0.95,19.47
2026-04-16 15:00:00,AQ08,afternoon,weekday,45,20,4.79,0.51,10.35
2026-04-16 15:00:00,AQ09,afternoon,weekday,86,19,2.86,0.84,15.3
2026-04-16 15:00:00,AQ10,afternoon,weekday,127,16,2.37,1.26,17.18
2026-04-16 15:00:00,AQ11,afternoon,weekday,55,32,4.41,0.6,5.73
2026-04-16 15:00:00,AQ12,afternoon,weekday,141,39,4.14,1.31,15.0
2026-04-16 15:00:00,AQ13,afternoon,weekday,134,34,2.32,1.47,8.01
2026-04-16 15:00:00,AQ14,afternoon,weekday,91,50,4.47,0.79,9.85
2026-04-16 15:00:00,AQ15,afternoon,weekday,128,46,2.77,1.36,7.47
2026-04-16 15:15:00,AQ01,afternoon,weekday,101,11,4.97,1.14,44.94
2026-04-16 15:15:00,AQ02,afternoon,weekday,68,18,4.95,0.74,18.5
2026-04-16 15:15:00,AQ03,afternoon,weekday,102,44,2.35,1.18,4.55
2026-04-16 15:15:00,AQ04,afternoon,weekday,96,11,2.37,0.92,20.18
2026-04-16 15:15:00,AQ05,afternoon,weekday,54,48,2.11,0.73,3.21
2026-04-16 15:15:00,AQ06,afternoon,weekday,81,44,3.68,0.7,9.09
2026-04-16 15:15:00,AQ07,afternoon,weekday,82,27,5.24,0.95,15.77
2026-04-16 15:15:00,AQ08,afternoon,weekday,57,20,4.79,0.51,13.25
2026-04-16 15:15:00,AQ09,afternoon,weekday,81,19,2.86,0.84,14.1
2026-04-16 15:15:00,AQ10,afternoon,weekday,124,16,2.37,1.26,16.48
2026-04-16 15:15:00,AQ11,afternoon,weekday,52,32,4.41,0.6,6.68
2026-04-16 15:15:00,AQ12,afternoon,weekday,129,39,4.14,1.31,13.95
2026-04-16 15:15:00,AQ13,afternoon,weekday,142,34,2.32,1.47,10.69
2026-04-16 15:15:00,AQ14,afternoon,weekday,61,50,4.47,0.79,4.23
2026-04-16 15:15:00,AQ15,afternoon,weekday,121,46,2.77,1.36,7.45
2026-04-16 15:30:00,AQ01,afternoon,weekday,104,11,4.97,1.14,47.82
2026-04-16 15:30:00,AQ02,afternoon,weekday,63,18,4.95,0.74,17.88
2026-04-16 15:30:00,AQ03,afternoon,weekday,126,44,2.35,1.18,7.6
2026-04-16 15:30:00,AQ04,afternoon,weekday,88,11,2.37,0.92,20.27
2026-04-16 15:30:00,AQ05,afternoon,weekday,62,48,2.11,0.73,2.62
2026-04-16 15:30:00,AQ06,afternoon,weekday,62,44,3.68,0.7,3.5
2026-04-16 15:30:00,AQ07,afternoon,weekday,86,27,5.24,0.95,14.97
2026-04-16 15:30:00,AQ08,afternoon,weekday,46,20,4.79,0.51,13.31
2026-04-16 15:30:00,AQ09,afternoon,weekday,70,19,2.86,0.84,11.92
2026-04-16 15:30:00,AQ10,afternoon,weekday,113,16,2.37,1.26,18.56
2026-04-16 15:30:00,AQ11,afternoon,weekday,65,32,4.41,0.6,11.6
2026-04-16 15:30:00,AQ12,afternoon,weekday,128,39,4.14,1.31,15.34
2026-04-16 15:30:00,AQ13,afternoon,weekday,140,34,2.32,1.47,11.01
2026-04-16 15:30:00,AQ14,afternoon,weekday,76,50,4.47,0.79,8.07
2026-04-16 15:30:00,AQ15,afternoon,weekday,130,46,2.77,1.36,7.12
2026-04-16 15:45:00,AQ01,afternoon,weekday,107,11,4.97,1.14,51.13
2026-04-16 15:45:00,AQ02,afternoon,weekday,76,18,4.95,0.74,21.61
2026-04-16 15:45:00,AQ03,afternoon,weekday,118,44,2.35,1.18,5.41
2026-04-16 15:45:00,AQ04,afternoon,weekday,73,11,2.37,0.92,14.78
2026-04-16 15:45:00,AQ05,afternoon,weekday,69,48,2.11,0.73,5.11
2026-04-16 15:45:00,AQ06,afternoon,weekday,52,44,3.68,0.7,3.6
2026-04-16 15:45:00,AQ07,afternoon,weekday,98,27,5.24,0.95,17.23
2026-04-16 15:45:00,AQ08,afternoon,weekday,57,20,4.79,0.51,13.79
2026-04-16 15:45:00,AQ09,afternoon,weekday,75,19,2.86,0.84,13.38
2026-04-16 15:45:00,AQ10,afternoon,weekday,120,16,2.37,1.26,17.85
2026-04-16 15:45:00,AQ11,afternoon,weekday,36,32,4.41,0.6,6.98
2026-04-16 15:45:00,AQ12,afternoon,weekday,135,39,4.14,1.31,16.47
2026-04-16 15:45:00,AQ13,afternoon,weekday,148,34,2.32,1.47,12.39
2026-04-16 15:45:00,AQ14,afternoon,weekday,87,50,4.47,0.79,8.72
2026-04-16 15:45:00,AQ15,afternoon,weekday,145,46,2.77,1.36,10.23
2026-04-16 16:00:00,AQ01,afternoon,weekday,97,11,4.97,1.14,43.14
2026-04-16 16:00:00,AQ02,afternoon,weekday,80,18,4.95,0.74,20.5
2026-04-16 16:00:00,AQ03,afternoon,weekday,128,44,2.35,1.18,7.5
2026-04-16 16:00:00,AQ04,afternoon,weekday,73,11,2.37,0.92,13.78
2026-04-16 16:00:00,AQ05,afternoon,weekday,68,48,2.11,0.73,3.32
2026-04-16 16:00:00,AQ06,afternoon,weekday,64,44,3.68,0.7,3.86
2026-04-16 16:00:00,AQ07,afternoon,weekday,100,27,5.24,0.95,17.95
2026-04-16 16:00:00,AQ08,afternoon,weekday,25,20,4.79,0.51,8.34
2026-04-16 16:00:00,AQ09,afternoon,weekday,99,19,2.86,0.84,16.1
2026-04-16 16:00:00,AQ10,afternoon,weekday,120,16,2.37,1.26,19.0
2026-04-16 16:00:00,AQ11,afternoon,weekday,67,32,4.41,0.6,9.26
2026-04-16 16:00:00,AQ12,afternoon,weekday,125,39,4.14,1.31,13.34
2026-04-16 16:00:00,AQ13,afternoon,weekday,146,34,2.32,1.47,9.48
2026-04-16 16:00:00,AQ14,afternoon,weekday,53,50,4.47,0.79,4.91
2026-04-16 16:00:00,AQ15,afternoon,weekday,127,46,2.77,1.36,8.58
2026-04-16 16:15:00,AQ01,afternoon,weekday,118,11,4.97,1.14,52.25
2026-04-16 16:15:00,AQ02,afternoon,weekday,74,18,4.95,0.74,19.66
2026-04-16 16:15:00,AQ03,afternoon,weekday,97,44,2.35,1.18,5.65
2026-04-16 16:15:00,AQ04,afternoon,weekday,89,11,2.37,0.92,19.1
2026-04-16 16:15:00,AQ05,afternoon,weekday,62,48,2.11,0.73,4.82
2026-04-16 16:15:00,AQ06,afternoon,weekday,58,44,3.68,0.7,6.96
2026-04-16 16:15:00,AQ07,afternoon,weekday,76,27,5.24,0.95,14.43
2026-04-16 16:15:00,AQ08,afternoon,weekday,55,20,4.79,0.51,13.43
2026-04-16 16:15:00,AQ09,afternoon,weekday,92,19,2.86,0.84,16.73
2026-04-16 16:15:00,AQ10,afternoon,weekday,142,16,2.37,1.26,23.17
2026-04-16 16:15:00,AQ11,afternoon,weekday,43,32,4.41,0.6,5.0
2026-04-16 16:15:00,AQ12,afternoon,weekday,133,39,4.14,1.31,13.52
2026-04-16 16:15:00,AQ13,afternoon,weekday,149,34,2.32,1.47,8.58
2026-04-16 16:15:00,AQ14,afternoon,weekday,70,50,4.47,0.79,7.65
2026-04-16 16:15:00,AQ15,afternoon,weekday,121,46,2.77,1.36,6.87
2026-04-16 16:30:00,AQ01,afternoon,weekday,99,11,4.97,1.14,45.41
2026-04-16 16:30:00,AQ02,afternoon,weekday,66,18,4.95,0.74,19.99
2026-04-16 16:30:00,AQ03,afternoon,weekday,115,44,2.35,1.18,8.32
2026-04-16 16:30:00,AQ04,afternoon,weekday,102,11,2.37,0.92,21.6
2026-04-16 16:30:00,AQ05,afternoon,weekday,81,48,2.11,0.73,2.75
2026-04-16 16:30:00,AQ06,afternoon,weekday,51,44,3.68,0.7,6.51
2026-04-16 16:30:00,AQ07,afternoon,weekday,83,27,5.24,0.95,16.01
2026-04-16 16:30:00,AQ08,afternoon,weekday,62,20,4.79,0.51,16.96
2026-04-16 16:30:00,AQ09,afternoon,weekday,73,19,2.86,0.84,9.74
2026-04-16 16:30:00,AQ10,afternoon,weekday,120,16,2.37,1.26,20.33
2026-04-16 16:30:00,AQ11,afternoon,weekday,41,32,4.41,0.6,6.07
2026-04-16 16:30:00,AQ12,afternoon,weekday,137,39,4.14,1.31,13.39
2026-04-16 16:30:00,AQ13,afternoon,weekday,122,34,2.32,1.47,9.0
2026-04-16 16:30:00,AQ14,afternoon,weekday,59,50,4.47,0.79,7.62
2026-04-16 16:30:00,AQ15,afternoon,weekday,141,46,2.77,1.36,8.44
2026-04-16 16:45:00,AQ01,afternoon,weekday,129,11,4.97,1.14,57.17
2026-04-16 16:45:00,AQ02,afternoon,weekday,68,18,4.95,0.74,19.58
2026-04-16 16:45:00,AQ03,afternoon,weekday,113,44,2.35,1.18,8.21
2026-04-16 16:45:00,AQ04,afternoon,weekday,97,11,2.37,0.92,19.51
2026-04-16 16:45:00,AQ05,afternoon,weekday,73,48,2.11,0.73,1.42
2026-04-16 16:45:00,AQ06,afternoon,weekday,63,44,3.68,0.7,3.55
2026-04-16 16:45:00,AQ07,afternoon,weekday,86,27,5.24,0.95,15.84
2026-04-16 16:45:00,AQ08,afternoon,weekday,33,20,4.79,0.51,5.94
2026-04-16 16:45:00,AQ09,afternoon,weekday,83,19,2.86,0.84,12.64
2026-04-16 16:45:00,AQ10,afternoon,weekday,120,16,2.37,1.26,19.26
2026-04-16 16:45:00,AQ11,afternoon,weekday,53,32,4.41,0.6,8.86
2026-04-16 16:45:00,AQ12,afternoon,weekday,116,39,4.14,1.31,13.5
2026-04-16 16:45:00,AQ13,afternoon,weekday,132,34,2.32,1.47,8.49
2026-04-16 16:45:00,AQ14,afternoon,weekday,82,50,4.47,0.79,9.01
2026-04-16 16:45:00,AQ15,afternoon,weekday,139,46,2.77,1.36,9.25
2026-04-16 17:00:00,AQ01,evening,weekday,61,11,4.97,1.14,29.87
2026-04-16 17:00:00,AQ02,evening,weekday,37,18,4.95,0.74,10.57
2026-04-16 17:00:00,AQ03,evening,weekday,58,44,2.35,1.18,2.0
2026-04-16 17:00:00,AQ04,evening,weekday,61,11,2.37,0.92,14.32
2026-04-16 17:00:00,AQ05,evening,weekday,41,48,2.11,0.73,0.56
2026-04-16 17:00:00,AQ06,evening,weekday,43,44,3.68,0.7,6.41
2026-04-16 17:00:00,AQ07,evening,weekday,57,27,5.24,0.95,12.58
2026-04-16 17:00:00,AQ08,evening,weekday,25,20,4.79,0.51,7.77
2026-04-16 17:00:00,AQ09,evening,weekday,35,19,2.86,0.84,6.66
2026-04-16 17:00:00,AQ10,evening,weekday,61,16,2.37,1.26,7.52
2026-04-16 17:00:00,AQ11,evening,weekday,45,32,4.41,0.6,6.53
2026-04-16 17:00:00,AQ12,evening,weekday,66,39,4.14,1.31,8.26
2026-04-16 17:00:00,AQ13,evening,weekday,78,34,2.32,1.47,4.47
2026-04-16 17:00:00,AQ14,evening,weekday,33,50,4.47,0.79,4.35
2026-04-16 17:00:00,AQ15,evening,weekday,64,46,2.77,1.36,5.95
2026-04-16 17:15:00,AQ01,evening,weekday,56,11,4.97,1.14,24.68
2026-04-16 17:15:00,AQ02,evening,weekday,58,18,4.95,0.74,14.95
2026-04-16 17:15:00,AQ03,evening,weekday,73,44,2.35,1.18,6.31
2026-04-16 17:15:00,AQ04,evening,weekday,46,11,2.37,0.92,7.94
2026-04-16 17:15:00,AQ05,evening,weekday,52,48,2.11,0.73,1.56
2026-04-16 17:15:00,AQ06,evening,weekday,38,44,3.68,0.7,3.21
2026-04-16 17:15:00,AQ07,evening,weekday,67,27,5.24,0.95,14.36
2026-04-16 17:15:00,AQ08,evening,weekday,51,20,4.79,0.51,15.2
2026-04-16 17:15:00,AQ09,evening,weekday,57,19,2.86,0.84,8.43
2026-04-16 17:15:00,AQ10,evening,weekday,72,16,2.37,1.26,13.41
2026-04-16 17:15:00,AQ11,evening,weekday,41,32,4.41,0.6,5.48
2026-04-16 17:15:00,AQ12,evening,weekday,74,39,4.14,1.31,9.33
2026-04-16 17:15:00,AQ13,evening,weekday,64,34,2.32,1.47,3.19
2026-04-16 17:15:00,AQ14,evening,weekday,38,50,4.47,0.79,3.7
2026-04-16 17:15:00,AQ15,evening,weekday,67,46,2.77,1.36,6.39
2026-04-16 17:30:00,AQ01,evening,weekday,57,11,4.97,1.14,25.35
2026-04-16 17:30:00,AQ02,evening,weekday,59,18,4.95,0.74,14.75
2026-04-16 17:30:00,AQ03,evening,weekday,77,44,2.35,1.18,4.73
2026-04-16 17:30:00,AQ04,evening,weekday,56,11,2.37,0.92,12.26
2026-04-16 17:30:00,AQ05,evening,weekday,49,48,2.11,0.73,1.3
2026-04-16 17:30:00,AQ06,evening,weekday,20,44,3.68,0.7,4.2
2026-04-16 17:30:00,AQ07,evening,weekday,60,27,5.24,0.95,12.65
2026-04-16 17:30:00,AQ08,evening,weekday,38,20,4.79,0.51,8.84
2026-04-16 17:30:00,AQ09,evening,weekday,25,19,2.86,0.84,6.74
2026-04-16 17:30:00,AQ10,evening,weekday,78,16,2.37,1.26,10.24
2026-04-16 17:30:00,AQ11,evening,weekday,19,32,4.41,0.6,4.86
2026-04-16 17:30:00,AQ12,evening,weekday,54,39,4.14,1.31,4.89
2026-04-16 17:30:00,AQ13,evening,weekday,96,34,2.32,1.47,5.75
2026-04-16 17:30:00,AQ14,evening,weekday,34,50,4.47,0.79,3.53
2026-04-16 17:30:00,AQ15,evening,weekday,69,46,2.77,1.36,5.46
2026-04-16 17:45:00,AQ01,evening,weekday,74,11,4.97,1.14,34.89
2026-04-16 17:45:00,AQ02,evening,weekday,38,18,4.95,0.74,8.56
2026-04-16 17:45:00,AQ03,evening,weekday,64,44,2.35,1.18,2.85
2026-04-16 17:45:00,AQ04,evening,weekday,49,11,2.37,0.92,11.86
2026-04-16 17:45:00,AQ05,evening,weekday,44,48,2.11,0.73,4.38
2026-04-16 17:45:00,AQ06,evening,weekday,37,44,3.68,0.7,4.44
2026-04-16 17:45:00,AQ07,evening,weekday,54,27,5.24,0.95,9.81
2026-04-16 17:45:00,AQ08,evening,weekday,24,20,4.79,0.51,6.29
2026-04-16 17:45:00,AQ09,evening,weekday,51,19,2.86,0.84,8.91
2026-04-16 17:45:00,AQ10,evening,weekday,74,16,2.37,1.26,9.64
2026-04-16 17:45:00,AQ11,evening,weekday,53,32,4.41,0.6,8.03
2026-04-16 17:45:00,AQ12,evening,weekday,70,39,4.14,1.31,7.79
2026-04-16 17:45:00,AQ13,evening,weekday,80,34,2.32,1.47,5.14
2026-04-16 17:45:00,AQ14,evening,weekday,47,50,4.47,0.79,5.32
2026-04-16 17:45:00,AQ15,evening,weekday,86,46,2.77,1.36,6.36
2026-04-16 18:00:00,AQ01,evening,weekday,53,11,4.97,1.14,26.8
2026-04-16 18:00:00,AQ02,evening,weekday,42,18,4.95,0.74,11.69
2026-04-16 18:00:00,AQ03,evening,weekday,41,44,2.35,1.18,2.85
2026-04-16 18:00:00,AQ04,evening,weekday,49,11,2.37,0.92,9.34
2026-04-16 18:00:00,AQ05,evening,weekday,52,48,2.11,0.73,3.03
2026-04-16 18:00:00,AQ06,evening,weekday,32,44,3.68,0.7,0.86
2026-04-16 18:00:00,AQ07,evening,weekday,55,27,5.24,0.95,9.42
2026-04-16 18:00:00,AQ08,evening,weekday,23,20,4.79,0.51,4.36
2026-04-16 18:00:00,AQ09,evening,weekday,38,19,2.86,0.84,6.88
2026-04-16 18:00:00,AQ10,evening,weekday,80,16,2.37,1.26,12.69
2026-04-16 18:00:00,AQ11,evening,weekday,23,32,4.41,0.6,5.16
2026-04-16 18:00:00,AQ12,evening,weekday,76,39,4.14,1.31,8.39
2026-04-16 18:00:00,AQ13,evening,weekday,85,34,2.32,1.47,6.17
2026-04-16 18:00:00,AQ14,evening,weekday,36,50,4.47,0.79,2.03
2026-04-16 18:00:00,AQ15,evening,weekday,78,46,2.77,1.36,6.41
2026-04-16 18:15:00,AQ01,evening,weekday,54,11,4.97,1.14,22.42
2026-04-16 18:15:00,AQ02,evening,weekday,47,18,4.95,0.74,13.05
2026-04-16 18:15:00,AQ03,evening,weekday,53,44,2.35,1.18,1.77
2026-04-16 18:15:00,AQ04,evening,weekday,48,11,2.37,0.92,12.2
2026-04-16 18:15:00,AQ05,evening,weekday,38,48,2.11,0.73,3.04
2026-04-16 18:15:00,AQ06,evening,weekday,50,44,3.68,0.7,5.72
2026-04-16 18:15:00,AQ07,evening,weekday,55,27,5.24,0.95,9.42
2026-04-16 18:15:00,AQ08,evening,weekday,38,20,4.79,0.51,10.45
2026-04-16 18:15:00,AQ09,evening,weekday,53,19,2.86,0.84,9.43
2026-04-16 18:15:00,AQ10,evening,weekday,76,16,2.37,1.26,9.27
2026-04-16 18:15:00,AQ11,evening,weekday,30,32,4.41,0.6,3.72
2026-04-16 18:15:00,AQ12,evening,weekday,84,39,4.14,1.31,7.35
2026-04-16 18:15:00,AQ13,evening,weekday,79,34,2.32,1.47,6.8
2026-04-16 18:15:00,AQ14,evening,weekday,27,50,4.47,0.79,1.47
2026-04-16 18:15:00,AQ15,evening,weekday,74,46,2.77,1.36,3.78
2026-04-16 18:30:00,AQ01,evening,weekday,68,11,4.97,1.14,29.12
2026-04-16 18:30:00,AQ02,evening,weekday,25,18,4.95,0.74,7.29
2026-04-16 18:30:00,AQ03,evening,weekday,57,44,2.35,1.18,1.21
2026-04-16 18:30:00,AQ04,evening,weekday,39,11,2.37,0.92,10.63
2026-04-16 18:30:00,AQ05,evening,weekday,49,48,2.11,0.73,0.29
2026-04-16 18:30:00,AQ06,evening,weekday,56,44,3.68,0.7,2.99
2026-04-16 18:30:00,AQ07,evening,weekday,51,27,5.24,0.95,11.1
2026-04-16 18:30:00,AQ08,evening,weekday,34,20,4.79,0.51,10.73
2026-04-16 18:30:00,AQ09,evening,weekday,52,19,2.86,0.84,10.29
2026-04-16 18:30:00,AQ10,evening,weekday,86,16,2.37,1.26,11.16
2026-04-16 18:30:00,AQ11,evening,weekday,27,32,4.41,0.6,3.16
2026-04-16 18:30:00,AQ12,evening,weekday,71,39,4.14,1.31,8.14
2026-04-16 18:30:00,AQ13,evening,weekday,79,34,2.32,1.47,3.52
2026-04-16 18:30:00,AQ14,evening,weekday,45,50,4.47,0.79,4.67
2026-04-16 18:30:00,AQ15,evening,weekday,101,46,2.77,1.36,6.32
2026-04-16 18:45:00,AQ01,evening,weekday,64,11,4.97,1.14,29.86
2026-04-16 18:45:00,AQ02,evening,weekday,33,18,4.95,0.74,11.68
2026-04-16 18:45:00,AQ03,evening,weekday,55,44,2.35,1.18,2.31
2026-04-16 18:45:00,AQ04,evening,weekday,64,11,2.37,0.92,14.98
2026-04-16 18:45:00,AQ05,evening,weekday,32,48,2.11,0.73,1.56
2026-04-16 18:45:00,AQ06,evening,weekday,46,44,3.68,0.7,4.02
2026-04-16 18:45:00,AQ07,evening,weekday,46,27,5.24,0.95,10.16
2026-04-16 18:45:00,AQ08,evening,weekday,16,20,4.79,0.51,6.59
2026-04-16 18:45:00,AQ09,evening,weekday,53,19,2.86,0.84,10.29
2026-04-16 18:45:00,AQ10,evening,weekday,64,16,2.37,1.26,10.68
2026-04-16 18:45:00,AQ11,evening,weekday,38,32,4.41,0.6,5.54
2026-04-16 18:45:00,AQ12,evening,weekday,78,39,4.14,1.31,8.4
2026-04-16 18:45:00,AQ13,evening,weekday,88,34,2.32,1.47,7.94
2026-04-16 18:45:00,AQ14,evening,weekday,42,50,4.47,0.79,2.85
2026-04-16 18:45:00,AQ15,evening,weekday,83,46,2.77,1.36,5.94
2026-04-16 19:00:00,AQ01,evening,weekday,55,11,4.97,1.14,25.37
2026-04-16 19:00:00,AQ02,evening,weekday,17,18,4.95,0.74,5.92
2026-04-16 19:00:00,AQ03,evening,weekday,73,44,2.35,1.18,2.84
2026-04-16 19:00:00,AQ04,evening,weekday,53,11,2.37,0.92,12.9
2026-04-16 19:00:00,AQ05,evening,weekday,35,48,2.11,0.73,2.67
2026-04-16 19:00:00,AQ06,evening,weekday,24,44,3.68,0.7,0.91
2026-04-16 19:00:00,AQ07,evening,weekday,33,27,5.24,0.95,6.65
2026-04-16 19:00:00,AQ08,evening,weekday,29,20,4.79,0.51,8.34
2026-04-16 19:00:00,AQ09,evening,weekday,64,19,2.86,0.84,12.14
2026-04-16 19:00:00,AQ10,evening,weekday,69,16,2.37,1.26,8.83
2026-04-16 19:00:00,AQ11,evening,weekday,30,32,4.41,0.6,2.18
2026-04-16 19:00:00,AQ12,evening,weekday,73,39,4.14,1.31,6.58
2026-04-16 19:00:00,AQ13,evening,weekday,104,34,2.32,1.47,10.04
2026-04-16 19:00:00,AQ14,evening,weekday,52,50,4.47,0.79,6.49
2026-04-16 19:00:00,AQ15,evening,weekday,67,46,2.77,1.36,5.11
2026-04-16 19:15:00,AQ01,evening,weekday,64,11,4.97,1.14,27.58
2026-04-16 19:15:00,AQ02,evening,weekday,45,18,4.95,0.74,12.46
2026-04-16 19:15:00,AQ03,evening,weekday,56,44,2.35,1.18,4.57
2026-04-16 19:15:00,AQ04,evening,weekday,59,11,2.37,0.92,15.19
2026-04-16 19:15:00,AQ05,evening,weekday,33,48,2.11,0.73,1.36
2026-04-16 19:15:00,AQ06,evening,weekday,24,44,3.68,0.7,5.01
2026-04-16 19:15:00,AQ07,evening,weekday,54,27,5.24,0.95,9.18
2026-04-16 19:15:00,AQ08,evening,weekday,28,20,4.79,0.51,6.64
2026-04-16 19:15:00,AQ09,evening,weekday,47,19,2.86,0.84,9.45
2026-04-16 19:15:00,AQ10,evening,weekday,63,16,2.37,1.26,10.58
2026-04-16 19:15:00,AQ11,evening,weekday,27,32,4.41,0.6,5.78
2026-04-16 19:15:00,AQ12,evening,weekday,85,39,4.14,1.31,11.56
2026-04-16 19:15:00,AQ13,evening,weekday,87,34,2.32,1.47,6.47
2026-04-16 19:15:00,AQ14,evening,weekday,35,50,4.47,0.79,2.3
2026-04-16 19:15:00,AQ15,evening,weekday,57,46,2.77,1.36,4.9
2026-04-16 19:30:00,AQ01,evening,weekday,55,11,4.97,1.14,25.67
2026-04-16 19:30:00,AQ02,evening,weekday,43,18,4.95,0.74,13.69
2026-04-16 19:30:00,AQ03,evening,weekday,60,44,2.35,1.18,3.76
2026-04-16 19:30:00,AQ04,evening,weekday,44,11,2.37,0.92,11.54
2026-04-16 19:30:00,AQ05,evening,weekday,35,48,2.11,0.73,4.05
2026-04-16 19:30:00,AQ06,evening,weekday,38,44,3.68,0.7,4.93
2026-04-16 19:30:00,AQ07,evening,weekday,61,27,5.24,0.95,13.56
2026-04-16 19:30:00,AQ08,evening,weekday,29,20,4.79,0.51,7.88
2026-04-16 19:30:00,AQ09,evening,weekday,48,19,2.86,0.84,7.58
2026-04-16 19:30:00,AQ10,evening,weekday,68,16,2.37,1.26,12.94
2026-04-16 19:30:00,AQ11,evening,weekday,29,32,4.41,0.6,5.22
2026-04-16 19:30:00,AQ12,evening,weekday,82,39,4.14,1.31,10.91
2026-04-16 19:30:00,AQ13,evening,weekday,90,34,2.32,1.47,6.67
2026-04-16 19:30:00,AQ14,evening,weekday,65,50,4.47,0.79,6.59
2026-04-16 19:30:00,AQ15,evening,weekday,82,46,2.77,1.36,6.25
2026-04-16 19:45:00,AQ01,evening,weekday,59,11,4.97,1.14,28.3
2026-04-16 19:45:00,AQ02,evening,weekday,32,18,4.95,0.74,9.04
2026-04-16 19:45:00,AQ03,evening,weekday,76,44,2.35,1.18,3.84
2026-04-16 19:45:00,AQ04,evening,weekday,43,11,2.37,0.92,8.46
2026-04-16 19:45:00,AQ05,evening,weekday,49,48,2.11,0.73,2.27
2026-04-16 19:45:00,AQ06,evening,weekday,32,44,3.68,0.7,1.73
2026-04-16 19:45:00,AQ07,evening,weekday,57,27,5.24,0.95,11.15
2026-04-16 19:45:00,AQ08,evening,weekday,18,20,4.79,0.51,6.68
2026-04-16 19:45:00,AQ09,evening,weekday,55,19,2.86,0.84,11.16
2026-04-16 19:45:00,AQ10,evening,weekday,58,16,2.37,1.26,9.48
2026-04-16 19:45:00,AQ11,evening,weekday,36,32,4.41,0.6,3.69
2026-04-16 19:45:00,AQ12,evening,weekday,71,39,4.14,1.31,7.67
2026-04-16 19:45:00,AQ13,evening,weekday,83,34,2.32,1.47,6.67
2026-04-16 19:45:00,AQ14,evening,weekday,40,50,4.47,0.79,3.43
2026-04-16 19:45:00,AQ15,evening,weekday,72,46,2.77,1.36,3.36
2026-04-16 20:00:00,AQ01,evening,weekday,65,11,4.97,1.14,28.5
2026-04-16 20:00:00,AQ02,evening,weekday,31,18,4.95,0.74,8.89
2026-04-16 20:00:00,AQ03,evening,weekday,56,44,2.35,1.18,2.07
2026-04-16 20:00:00,AQ04,evening,weekday,48,11,2.37,0.92,9.59
2026-04-16 20:00:00,AQ05,evening,weekday,37,48,2.11,0.73,3.99
2026-04-16 20:00:00,AQ06,evening,weekday,29,44,3.68,0.7,4.32
2026-04-16 20:00:00,AQ07,evening,weekday,62,27,5.24,0.95,10.31
2026-04-16 20:00:00,AQ08,evening,weekday,25,20,4.79,0.51,5.59
2026-04-16 20:00:00,AQ09,evening,weekday,45,19,2.86,0.84,7.43
2026-04-16 20:00:00,AQ10,evening,weekday,57,16,2.37,1.26,6.75
2026-04-16 20:00:00,AQ11,evening,weekday,54,32,4.41,0.6,8.86
2026-04-16 20:00:00,AQ12,evening,weekday,98,39,4.14,1.31,10.33
2026-04-16 20:00:00,AQ13,evening,weekday,75,34,2.32,1.47,5.1
2026-04-16 20:00:00,AQ14,evening,weekday,57,50,4.47,0.79,4.42
2026-04-16 20:00:00,AQ15,evening,weekday,75,46,2.77,1.36,4.19
2026-04-16 20:15:00,AQ01,evening,weekday,80,11,4.97,1.14,38.45
2026-04-16 20:15:00,AQ02,evening,weekday,45,18,4.95,0.74,14.32
2026-04-16 20:15:00,AQ03,evening,weekday,67,44,2.35,1.18,6.26
2026-04-16 20:15:00,AQ04,evening,weekday,27,11,2.37,0.92,7.31
2026-04-16 20:15:00,AQ05,evening,weekday,32,48,2.11,0.73,2.3
2026-04-16 20:15:00,AQ06,evening,weekday,39,44,3.68,0.7,2.56
2026-04-16 20:15:00,AQ07,evening,weekday,55,27,5.24,0.95,12.01
2026-04-16 20:15:00,AQ08,evening,weekday,16,20,4.79,0.51,6.36
2026-04-16 20:15:00,AQ09,evening,weekday,40,19,2.86,0.84,4.37
2026-04-16 20:15:00,AQ10,evening,weekday,76,16,2.37,1.26,11.47
2026-04-16 20:15:00,AQ11,evening,weekday,20,32,4.41,0.6,1.5
2026-04-16 20:15:00,AQ12,evening,weekday,75,39,4.14,1.31,10.01
2026-04-16 20:15:00,AQ13,evening,weekday,95,34,2.32,1.47,7.55
2026-04-16 20:15:00,AQ14,evening,weekday,48,50,4.47,0.79,6.69
2026-04-16 20:15:00,AQ15,evening,weekday,80,46,2.77,1.36,3.13
2026-04-16 20:30:00,AQ01,evening,weekday,44,11,4.97,1.14,22.41
2026-04-16 20:30:00,AQ02,evening,weekday,33,18,4.95,0.74,7.41
2026-04-16 20:30:00,AQ03,evening,weekday,87,44,2.35,1.18,4.08
2026-04-16 20:30:00,AQ04,evening,weekday,46,11,2.37,0.92,8.69
2026-04-16 20:30:00,AQ05,evening,weekday,54,48,2.11,0.73,1.1
2026-04-16 20:30:00,AQ06,evening,weekday,33,44,3.68,0.7,1.62
2026-04-16 20:30:00,AQ07,evening,weekday,50,27,5.24,0.95,10.1
2026-04-16 20:30:00,AQ08,evening,weekday,34,20,4.79,0.51,10.06
