timestamp,ride_id,people_in_queue,active_riders,crowd_level
2026-03-25 15:05:00,AQ12,74,182,0.914
2026-03-25 15:05:00,AQ13,86,39,0.843
2026-03-25 15:05:00,AQ14,71,20,0.68
2026-03-25 15:05:00,AQ15,81,69,0.696
2026-03-25 15:06:00,AQ01,84,1,0.858
2026-03-25 15:06:00,AQ02,87,0,0.833
2026-03-25 15:06:00,AQ03,86,1,0.822
2026-03-25 15:06:00,AQ04,72,2,0.639
2026-03-25 15:06:00,AQ05,84,2,0.841
2026-03-25 15:06:00,AQ06,65,0,0.709
2026-03-25 15:06:00,AQ07,90,3,0.753
2026-03-25 15:06:00,AQ08,72,3,0.794
2026-03-25 15:06:00,AQ09,58,2,0.676
2026-03-25 15:06:00,AQ10,55,0,0.673
2026-03-25 15:06:00,AQ11,57,30,0.55
2026-03-25 15:06:00,AQ12,92,182,0.907
2026-03-25 15:06:00,AQ13,69,41,0.877
2026-03-25 15:06:00,AQ14,85,24,0.767
2026-03-25 15:06:00,AQ15,77,70,0.693
2026-03-25 15:07:00,AQ01,92,1,0.873
2026-03-25 15:07:00,AQ02,81,3,0.803
2026-03-25 15:07:00,AQ03,79,2,0.817
2026-03-25 15:07:00,AQ04,73,0,0.78
2026-03-25 15:07:00,AQ05,92,2,0.797
2026-03-25 15:07:00,AQ06,70,0,0.703
2026-03-25 15:07:00,AQ07,83,0,0.664
2026-03-25 15:07:00,AQ08,69,3,0.799
2026-03-25 15:07:00,AQ09,67,0,0.627
2026-03-25 15:07:00,AQ10,54,1,0.609
2026-03-25 15:07:00,AQ11,66,31,0.544
2026-03-25 15:07:00,AQ12,79,182,0.915
2026-03-25 15:07:00,AQ13,77,30,0.651
2026-03-25 15:07:00,AQ14,67,22,0.699
2026-03-25 15:07:00,AQ15,72,73,0.741
2026-03-25 15:08:00,AQ01,94,1,0.861
2026-03-25 15:08:00,AQ02,79,2,0.905
2026-03-25 15:08:00,AQ03,90,2,0.746
2026-03-25 15:08:00,AQ04,68,2,0.783
2026-03-25 15:08:00,AQ05,85,0,0.855
2026-03-25 15:08:00,AQ06,64,1,0.761
2026-03-25 15:08:00,AQ07,80,3,0.729
2026-03-25 15:08:00,AQ08,72,3,0.689
2026-03-25 15:08:00,AQ09,64,3,0.706
2026-03-25 15:08:00,AQ10,70,0,0.626
2026-03-25 15:08:00,AQ11,51,26,0.481
2026-03-25 15:08:00,AQ12,90,168,0.829
2026-03-25 15:08:00,AQ13,73,40,0.81
2026-03-25 15:08:00,AQ14,71,22,0.739
2026-03-25 15:08:00,AQ15,65,74,0.71
2026-03-25 15:09:00,AQ01,83,0,0.735
2026-03-25 15:09:00,AQ02,81,4,0.842
2026-03-25 15:09:00,AQ03,93,0,0.727
2026-03-25 15:09:00,AQ04,75,2,0.641
2026-03-25 15:09:00,AQ05,97,2,0.693
2026-03-25 15:09:00,AQ06,71,1,0.736
2026-03-25 15:09:00,AQ07,73,1,0.767
2026-03-25 15:09:00,AQ08,85,0,0.712
2026-03-25 15:09:00,AQ09,68,2,0.719
2026-03-25 15:09:00,AQ10,55,1,0.635
2026-03-25 15:09:00,AQ11,59,31,0.637
2026-03-25 15:09:00,AQ12,83,158,0.784
2026-03-25 15:09:00,AQ13,63,39,0.787
2026-03-25 15:09:00,AQ14,77,14,0.615
2026-03-25 15:09:00,AQ15,83,74,0.731
2026-03-25 15:10:00,AQ01,103,0,0.866
2026-03-25 15:10:00,AQ02,85,3,0.845
2026-03-25 15:10:00,AQ03,77,2,0.789
2026-03-25 15:10:00,AQ04,81,2,0.771
2026-03-25 15:10:00,AQ05,90,1,0.868
2026-03-25 15:10:00,AQ06,82,1,0.801
2026-03-25 15:10:00,AQ07,75,1,0.743
2026-03-25 15:10:00,AQ08,71,2,0.674
2026-03-25 15:10:00,AQ09,59,1,0.66
2026-03-25 15:10:00,AQ10,64,0,0.561
2026-03-25 15:10:00,AQ11,43,32,0.629
2026-03-25 15:10:00,AQ12,91,168,0.837
2026-03-25 15:10:00,AQ13,83,37,0.758
2026-03-25 15:10:00,AQ14,74,22,0.67
2026-03-25 15:10:00,AQ15,75,77,0.776
2026-03-25 15:11:00,AQ01,100,0,0.868
2026-03-25 15:11:00,AQ02,88,4,0.78
2026-03-25 15:11:00,AQ03,74,0,0.867
2026-03-25 15:11:00,AQ04,69,2,0.695
2026-03-25 15:11:00,AQ05,76,1,0.832
2026-03-25 15:11:00,AQ06,74,1,0.724
2026-03-25 15:11:00,AQ07,68,3,0.675
2026-03-25 15:11:00,AQ08,81,4,0.744
2026-03-25 15:11:00,AQ09,75,1,0.593
2026-03-25 15:11:00,AQ10,53,0,0.641
2026-03-25 15:11:00,AQ11,54,22,0.505
2026-03-25 15:11:00,AQ12,85,179,0.883
2026-03-25 15:11:00,AQ13,85,42,0.839
2026-03-25 15:11:00,AQ14,82,21,0.735
2026-03-25 15:11:00,AQ15,60,75,0.751
2026-03-25 15:12:00,AQ01,85,1,0.862
2026-03-25 15:12:00,AQ02,79,4,0.781
2026-03-25 15:12:00,AQ03,67,2,0.856
2026-03-25 15:12:00,AQ04,70,2,0.701
2026-03-25 15:12:00,AQ05,86,2,0.776
2026-03-25 15:12:00,AQ06,67,1,0.723
2026-03-25 15:12:00,AQ07,63,3,0.715
2026-03-25 15:12:00,AQ08,95,3,0.67
2026-03-25 15:12:00,AQ09,67,4,0.572
2026-03-25 15:12:00,AQ10,61,1,0.574
2026-03-25 15:12:00,AQ11,46,26,0.548
2026-03-25 15:12:00,AQ12,87,173,0.859
2026-03-25 15:12:00,AQ13,77,42,0.83
2026-03-25 15:12:00,AQ14,54,23,0.716
2026-03-25 15:12:00,AQ15,65,72,0.726
2026-03-25 15:13:00,AQ01,94,1,0.862
2026-03-25 15:13:00,AQ02,96,3,0.833
2026-03-25 15:13:00,AQ03,81,2,0.844
2026-03-25 15:13:00,AQ04,82,1,0.74
2026-03-25 15:13:00,AQ05,81,1,0.802
2026-03-25 15:13:00,AQ06,68,1,0.638
2026-03-25 15:13:00,AQ07,84,1,0.68
2026-03-25 15:13:00,AQ08,85,4,0.749
2026-03-25 15:13:00,AQ09,75,4,0.671
2026-03-25 15:13:00,AQ10,51,1,0.625
2026-03-25 15:13:00,AQ11,55,29,0.544
2026-03-25 15:13:00,AQ12,87,182,0.914
2026-03-25 15:13:00,AQ13,76,40,0.756
2026-03-25 15:13:00,AQ14,72,24,0.736
2026-03-25 15:13:00,AQ15,80,76,0.732
2026-03-25 15:14:00,AQ01,95,0,0.839
2026-03-25 15:14:00,AQ02,94,1,0.835
2026-03-25 15:14:00,AQ03,75,0,0.798
2026-03-25 15:14:00,AQ04,62,1,0.75
2026-03-25 15:14:00,AQ05,85,2,0.828
2026-03-25 15:14:00,AQ06,84,1,0.684
2026-03-25 15:14:00,AQ07,71,3,0.87
2026-03-25 15:14:00,AQ08,77,3,0.773
2026-03-25 15:14:00,AQ09,70,2,0.677
2026-03-25 15:14:00,AQ10,61,1,0.6
2026-03-25 15:14:00,AQ11,55,34,0.599
2026-03-25 15:14:00,AQ12,77,177,0.868
2026-03-25 15:14:00,AQ13,60,41,0.779
2026-03-25 15:14:00,AQ14,60,22,0.671
2026-03-25 15:14:00,AQ15,70,74,0.728
2026-03-25 15:15:00,AQ01,95,1,0.708
2026-03-25 15:15:00,AQ02,79,2,0.814
2026-03-25 15:15:00,AQ03,73,1,0.751
2026-03-25 15:15:00,AQ04,66,2,0.81
2026-03-25 15:15:00,AQ05,87,0,0.822
2026-03-25 15:15:00,AQ06,79,0,0.625
2026-03-25 15:15:00,AQ07,83,1,0.746
2026-03-25 15:15:00,AQ08,76,4,0.659
2026-03-25 15:15:00,AQ09,52,2,0.662
2026-03-25 15:15:00,AQ10,56,1,0.608
2026-03-25 15:15:00,AQ11,70,28,0.595
2026-03-25 15:15:00,AQ12,93,163,0.8
2026-03-25 15:15:00,AQ13,65,35,0.777
2026-03-25 15:15:00,AQ14,68,19,0.616
2026-03-25 15:15:00,AQ15,76,74,0.765
2026-03-25 15:16:00,AQ01,80,0,0.89
2026-03-25 15:16:00,AQ02,62,4,0.826
2026-03-25 15:16:00,AQ03,78,2,0.774
2026-03-25 15:16:00,AQ04,66,2,0.749
2026-03-25 15:16:00,AQ05,76,2,0.899
2026-03-25 15:16:00,AQ06,65,0,0.668
2026-03-25 15:16:00,AQ07,74,2,0.753
2026-03-25 15:16:00,AQ08,71,3,0.655
2026-03-25 15:16:00,AQ09,57,3,0.594
2026-03-25 15:16:00,AQ10,57,0,0.596
2026-03-25 15:16:00,AQ11,41,32,0.601
2026-03-25 15:16:00,AQ12,86,165,0.824
2026-03-25 15:16:00,AQ13,54,39,0.762
2026-03-25 15:16:00,AQ14,66,19,0.662
2026-03-25 15:16:00,AQ15,80,68,0.701
2026-03-25 15:17:00,AQ01,78,1,0.877
2026-03-25 15:17:00,AQ02,86,4,0.724
2026-03-25 15:17:00,AQ03,86,2,0.835
2026-03-25 15:17:00,AQ04,46,0,0.693
2026-03-25 15:17:00,AQ05,80,2,0.853
2026-03-25 15:17:00,AQ06,45,0,0.617
2026-03-25 15:17:00,AQ07,73,3,0.778
2026-03-25 15:17:00,AQ08,71,2,0.741
2026-03-25 15:17:00,AQ09,44,3,0.654
2026-03-25 15:17:00,AQ10,74,0,0.54
2026-03-25 15:17:00,AQ11,57,27,0.557
2026-03-25 15:17:00,AQ12,77,152,0.776
2026-03-25 15:17:00,AQ13,89,39,0.759
2026-03-25 15:17:00,AQ14,54,23,0.732
2026-03-25 15:17:00,AQ15,63,77,0.766
2026-03-25 15:18:00,AQ01,68,1,0.861
2026-03-25 15:18:00,AQ02,94,1,0.748
2026-03-25 15:18:00,AQ03,80,2,0.802
2026-03-25 15:18:00,AQ04,78,2,0.725
2026-03-25 15:18:00,AQ05,84,0,0.698
2026-03-25 15:18:00,AQ06,72,1,0.718
2026-03-25 15:18:00,AQ07,75,3,0.741
2026-03-25 15:18:00,AQ08,73,2,0.766
2026-03-25 15:18:00,AQ09,64,2,0.579
2026-03-25 15:18:00,AQ10,54,1,0.429
2026-03-25 15:18:00,AQ11,54,25,0.557
2026-03-25 15:18:00,AQ12,85,167,0.847
2026-03-25 15:18:00,AQ13,78,32,0.685
2026-03-25 15:18:00,AQ14,56,15,0.63
2026-03-25 15:18:00,AQ15,62,88,0.862
2026-03-25 15:19:00,AQ01,94,0,0.842
2026-03-25 15:19:00,AQ02,77,4,0.831
2026-03-25 15:19:00,AQ03,81,2,0.735
2026-03-25 15:19:00,AQ04,63,1,0.617
2026-03-25 15:19:00,AQ05,69,0,0.804
2026-03-25 15:19:00,AQ06,61,1,0.664
2026-03-25 15:19:00,AQ07,72,2,0.72
2026-03-25 15:19:00,AQ08,65,4,0.698
2026-03-25 15:19:00,AQ09,74,0,0.645
2026-03-25 15:19:00,AQ10,60,0,0.579
2026-03-25 15:19:00,AQ11,69,25,0.478
2026-03-25 15:19:00,AQ12,86,171,0.855
2026-03-25 15:19:00,AQ13,57,35,0.67
2026-03-25 15:19:00,AQ14,76,18,0.574
2026-03-25 15:19:00,AQ15,60,76,0.759
2026-03-25 15:20:00,AQ01,87,0,0.88
2026-03-25 15:20:00,AQ02,73,4,0.789
2026-03-25 15:20:00,AQ03,94,2,0.695
2026-03-25 15:20:00,AQ04,84,2,0.685
2026-03-25 15:20:00,AQ05,75,2,0.797
2026-03-25 15:20:00,AQ06,66,1,0.595
2026-03-25 15:20:00,AQ07,76,3,0.701
2026-03-25 15:20:00,AQ08,77,4,0.735
2026-03-25 15:20:00,AQ09,63,1,0.701
2026-03-25 15:20:00,AQ10,50,1,0.564
2026-03-25 15:20:00,AQ11,48,29,0.578
2026-03-25 15:20:00,AQ12,83,150,0.732
2026-03-25 15:20:00,AQ13,86,40,0.798
2026-03-25 15:20:00,AQ14,71,19,0.635
2026-03-25 15:20:00,AQ15,66,76,0.735
2026-03-25 15:21:00,AQ01,90,1,0.84
2026-03-25 15:21:00,AQ02,76,4,0.856
2026-03-25 15:21:00,AQ03,83,0,0.719
2026-03-25 15:21:00,AQ04,92,2,0.749
2026-03-25 15:21:00,AQ05,78,1,0.794
2026-03-25 15:21:00,AQ06,74,0,0.665
2026-03-25 15:21:00,AQ07,68,1,0.727
2026-03-25 15:21:00,AQ08,69,4,0.658
2026-03-25 15:21:00,AQ09,63,0,0.628
2026-03-25 15:21:00,AQ10,57,0,0.58
2026-03-25 15:21:00,AQ11,74,30,0.551
2026-03-25 15:21:00,AQ12,80,164,0.83
2026-03-25 15:21:00,AQ13,81,40,0.803
2026-03-25 15:21:00,AQ14,52,20,0.719
2026-03-25 15:21:00,AQ15,75,66,0.665
2026-03-25 15:22:00,AQ01,94,1,0.894
2026-03-25 15:22:00,AQ02,75,0,0.728
2026-03-25 15:22:00,AQ03,56,2,0.79
2026-03-25 15:22:00,AQ04,71,1,0.747
2026-03-25 15:22:00,AQ05,81,0,0.71
2026-03-25 15:22:00,AQ06,73,0,0.676
2026-03-25 15:22:00,AQ07,89,3,0.71
2026-03-25 15:22:00,AQ08,67,2,0.66
2026-03-25 15:22:00,AQ09,56,2,0.694
2026-03-25 15:22:00,AQ10,49,1,0.549
2026-03-25 15:22:00,AQ11,55,25,0.497
2026-03-25 15:22:00,AQ12,86,161,0.827
2026-03-25 15:22:00,AQ13,72,39,0.795
2026-03-25 15:22:00,AQ14,73,22,0.664
2026-03-25 15:22:00,AQ15,75,74,0.774
2026-03-25 15:23:00,AQ01,85,0,0.874
2026-03-25 15:23:00,AQ02,71,2,0.676
2026-03-25 15:23:00,AQ03,72,0,0.732
2026-03-25 15:23:00,AQ04,52,1,0.686
2026-03-25 15:23:00,AQ05,82,0,0.827
2026-03-25 15:23:00,AQ06,67,0,0.538
2026-03-25 15:23:00,AQ07,75,2,0.859
2026-03-25 15:23:00,AQ08,74,4,0.723
2026-03-25 15:23:00,AQ09,66,4,0.632
2026-03-25 15:23:00,AQ10,57,0,0.639
2026-03-25 15:23:00,AQ11,54,36,0.653
2026-03-25 15:23:00,AQ12,71,173,0.865
2026-03-25 15:23:00,AQ13,71,42,0.806
2026-03-25 15:23:00,AQ14,67,24,0.676
2026-03-25 15:23:00,AQ15,66,71,0.707
2026-03-25 15:24:00,AQ01,91,0,0.822
2026-03-25 15:24:00,AQ02,73,3,0.742
2026-03-25 15:24:00,AQ03,77,0,0.722
2026-03-25 15:24:00,AQ04,72,1,0.644
2026-03-25 15:24:00,AQ05,86,2,0.797
2026-03-25 15:24:00,AQ06,74,0,0.583
2026-03-25 15:24:00,AQ07,79,3,0.739
2026-03-25 15:24:00,AQ08,53,1,0.692
2026-03-25 15:24:00,AQ09,72,2,0.63
2026-03-25 15:24:00,AQ10,70,1,0.552
2026-03-25 15:24:00,AQ11,50,35,0.688
2026-03-25 15:24:00,AQ12,84,177,0.887
2026-03-25 15:24:00,AQ13,69,33,0.694
2026-03-25 15:24:00,AQ14,51,21,0.679
2026-03-25 15:24:00,AQ15,65,72,0.682
2026-03-25 15:25:00,AQ01,80,0,0.792
2026-03-25 15:25:00,AQ02,75,4,0.714
2026-03-25 15:25:00,AQ03,68,2,0.776
2026-03-25 15:25:00,AQ04,65,2,0.676
2026-03-25 15:25:00,AQ05,80,2,0.847
2026-03-25 15:25:00,AQ06,60,1,0.715
2026-03-25 15:25:00,AQ07,77,0,0.796
2026-03-25 15:25:00,AQ08,75,1,0.65
2026-03-25 15:25:00,AQ09,81,4,0.645
2026-03-25 15:25:00,AQ10,67,1,0.608
2026-03-25 15:25:00,AQ11,55,25,0.509
2026-03-25 15:25:00,AQ12,77,151,0.778
2026-03-25 15:25:00,AQ13,78,41,0.835
2026-03-25 15:25:00,AQ14,69,18,0.677
2026-03-25 15:25:00,AQ15,67,75,0.742
2026-03-25 15:26:00,AQ01,90,0,0.8
2026-03-25 15:26:00,AQ02,67,2,0.718
2026-03-25 15:26:00,AQ03,73,2,0.724
2026-03-25 15:26:00,AQ04,75,2,0.702
2026-03-25 15:26:00,AQ05,77,2,0.743
2026-03-25 15:26:00,AQ06,65,1,0.663
2026-03-25 15:26:00,AQ07,71,3,0.641
2026-03-25 15:26:00,AQ08,62,1,0.634
2026-03-25 15:26:00,AQ09,71,1,0.653
2026-03-25 15:26:00,AQ10,49,1,0.605
2026-03-25 15:26:00,AQ11,56,21,0.511
2026-03-25 15:26:00,AQ12,85,152,0.763
2026-03-25 15:26:00,AQ13,68,31,0.701
2026-03-25 15:26:00,AQ14,67,20,0.645
2026-03-25 15:26:00,AQ15,64,76,0.74
2026-03-25 15:27:00,AQ01,95,1,0.885
2026-03-25 15:27:00,AQ02,69,4,0.752
2026-03-25 15:27:00,AQ03,70,2,0.692
2026-03-25 15:27:00,AQ04,61,1,0.719
2026-03-25 15:27:00,AQ05,69,2,0.753
2026-03-25 15:27:00,AQ06,79,1,0.636
2026-03-25 15:27:00,AQ07,77,3,0.79
2026-03-25 15:27:00,AQ08,70,2,0.73
2026-03-25 15:27:00,AQ09,57,4,0.626
2026-03-25 15:27:00,AQ10,65,1,0.51
2026-03-25 15:27:00,AQ11,46,30,0.54
2026-03-25 15:27:00,AQ12,88,173,0.865
2026-03-25 15:27:00,AQ13,68,34,0.731
2026-03-25 15:27:00,AQ14,61,23,0.729
2026-03-25 15:27:00,AQ15,77,74,0.771
2026-03-25 15:28:00,AQ01,91,0,0.919
2026-03-25 15:28:00,AQ02,82,4,0.79
2026-03-25 15:28:00,AQ03,66,2,0.777
2026-03-25 15:28:00,AQ04,67,2,0.775
2026-03-25 15:28:00,AQ05,80,2,0.814
2026-03-25 15:28:00,AQ06,59,1,0.635
2026-03-25 15:28:00,AQ07,83,0,0.699
2026-03-25 15:28:00,AQ08,49,3,0.698
2026-03-25 15:28:00,AQ09,55,2,0.551
2026-03-25 15:28:00,AQ10,53,0,0.565
2026-03-25 15:28:00,AQ11,30,27,0.583
2026-03-25 15:28:00,AQ12,70,139,0.7
2026-03-25 15:28:00,AQ13,80,41,0.825
2026-03-25 15:28:00,AQ14,66,21,0.716
2026-03-25 15:28:00,AQ15,83,66,0.681
2026-03-25 15:29:00,AQ01,96,1,0.861
2026-03-25 15:29:00,AQ02,81,4,0.772
2026-03-25 15:29:00,AQ03,77,2,0.807
2026-03-25 15:29:00,AQ04,71,0,0.751
2026-03-25 15:29:00,AQ05,58,2,0.72
2026-03-25 15:29:00,AQ06,55,0,0.687
2026-03-25 15:29:00,AQ07,73,0,0.709
2026-03-25 15:29:00,AQ08,73,4,0.689
2026-03-25 15:29:00,AQ09,64,3,0.578
2026-03-25 15:29:00,AQ10,50,0,0.658
2026-03-25 15:29:00,AQ11,60,26,0.579
2026-03-25 15:29:00,AQ12,93,153,0.77
2026-03-25 15:29:00,AQ13,82,38,0.679
2026-03-25 15:29:00,AQ14,74,16,0.639
2026-03-25 15:29:00,AQ15,66,72,0.724
2026-03-25 15:30:00,AQ01,92,1,0.843
2026-03-25 15:30:00,AQ02,78,4,0.833
2026-03-25 15:30:00,AQ03,78,0,0.783
2026-03-25 15:30:00,AQ04,73,2,0.748
2026-03-25 15:30:00,AQ05,78,0,0.804
2026-03-25 15:30:00,AQ06,59,1,0.587
2026-03-25 15:30:00,AQ07,71,1,0.708
2026-03-25 15:30:00,AQ08,76,1,0.736
2026-03-25 15:30:00,AQ09,58,4,0.61
2026-03-25 15:30:00,AQ10,64,0,0.594
2026-03-25 15:30:00,AQ11,58,26,0.509
2026-03-25 15:30:00,AQ12,78,152,0.754
2026-03-25 15:30:00,AQ13,85,39,0.738
2026-03-25 15:30:00,AQ14,63,18,0.672
2026-03-25 15:30:00,AQ15,82,69,0.667
2026-03-25 15:31:00,AQ01,86,1,0.817
2026-03-25 15:31:00,AQ02,77,2,0.721
2026-03-25 15:31:00,AQ03,67,0,0.798
2026-03-25 15:31:00,AQ04,69,2,0.683
2026-03-25 15:31:00,AQ05,77,0,0.858
2026-03-25 15:31:00,AQ06,55,1,0.731
2026-03-25 15:31:00,AQ07,70,3,0.711
2026-03-25 15:31:00,AQ08,62,4,0.63
2026-03-25 15:31:00,AQ09,66,4,0.506
2026-03-25 15:31:00,AQ10,67,0,0.494
2026-03-25 15:31:00,AQ11,43,24,0.455
2026-03-25 15:31:00,AQ12,94,172,0.872
2026-03-25 15:31:00,AQ13,73,37,0.747
2026-03-25 15:31:00,AQ14,58,24,0.674
2026-03-25 15:31:00,AQ15,76,57,0.587
2026-03-25 15:32:00,AQ01,79,1,0.767
2026-03-25 15:32:00,AQ02,76,4,0.81
2026-03-25 15:32:00,AQ03,71,2,0.754
2026-03-25 15:32:00,AQ04,63,0,0.689
2026-03-25 15:32:00,AQ05,84,2,0.811
2026-03-25 15:32:00,AQ06,63,0,0.734
2026-03-25 15:32:00,AQ07,60,3,0.702
2026-03-25 15:32:00,AQ08,72,0,0.682
2026-03-25 15:32:00,AQ09,51,3,0.619
2026-03-25 15:32:00,AQ10,47,1,0.685
2026-03-25 15:32:00,AQ11,62,17,0.417
2026-03-25 15:32:00,AQ12,70,165,0.835
2026-03-25 15:32:00,AQ13,55,33,0.734
2026-03-25 15:32:00,AQ14,70,19,0.681
2026-03-25 15:32:00,AQ15,67,67,0.663
2026-03-25 15:33:00,AQ01,81,1,0.822
2026-03-25 15:33:00,AQ02,74,4,0.799
2026-03-25 15:33:00,AQ03,76,0,0.893
2026-03-25 15:33:00,AQ04,63,2,0.734
2026-03-25 15:33:00,AQ05,90,1,0.738
2026-03-25 15:33:00,AQ06,53,1,0.629
2026-03-25 15:33:00,AQ07,75,3,0.689
2026-03-25 15:33:00,AQ08,73,0,0.587
2026-03-25 15:33:00,AQ09,55,3,0.591
2026-03-25 15:33:00,AQ10,48,1,0.601
2026-03-25 15:33:00,AQ11,60,22,0.457
2026-03-25 15:33:00,AQ12,72,172,0.851
2026-03-25 15:33:00,AQ13,69,39,0.762
2026-03-25 15:33:00,AQ14,72,18,0.614
2026-03-25 15:33:00,AQ15,70,68,0.687
2026-03-25 15:34:00,AQ01,68,1,0.902
2026-03-25 15:34:00,AQ02,90,4,0.798
2026-03-25 15:34:00,AQ03,69,2,0.736
2026-03-25 15:34:00,AQ04,66,2,0.68
2026-03-25 15:34:00,AQ05,80,2,0.782
2026-03-25 15:34:00,AQ06,70,0,0.623
2026-03-25 15:34:00,AQ07,87,0,0.604
2026-03-25 15:34:00,AQ08,54,4,0.777
2026-03-25 15:34:00,AQ09,67,2,0.613
2026-03-25 15:34:00,AQ10,62,1,0.582
2026-03-25 15:34:00,AQ11,51,28,0.516
2026-03-25 15:34:00,AQ12,86,152,0.759
2026-03-25 15:34:00,AQ13,81,36,0.726
2026-03-25 15:34:00,AQ14,54,15,0.569
2026-03-25 15:34:00,AQ15,83,81,0.806
2026-03-25 15:35:00,AQ01,69,1,0.758
2026-03-25 15:35:00,AQ02,67,2,0.707
2026-03-25 15:35:00,AQ03,71,0,0.711
2026-03-25 15:35:00,AQ04,84,2,0.754
2026-03-25 15:35:00,AQ05,75,1,0.777
2026-03-25 15:35:00,AQ06,64,0,0.585
2026-03-25 15:35:00,AQ07,82,3,0.77
2026-03-25 15:35:00,AQ08,65,3,0.709
2026-03-25 15:35:00,AQ09,51,0,0.631
2026-03-25 15:35:00,AQ10,53,1,0.596
2026-03-25 15:35:00,AQ11,63,30,0.637
2026-03-25 15:35:00,AQ12,80,184,0.903
2026-03-25 15:35:00,AQ13,89,36,0.699
2026-03-25 15:35:00,AQ14,71,21,0.728
2026-03-25 15:35:00,AQ15,64,71,0.709
2026-03-25 15:36:00,AQ01,82,1,0.842
2026-03-25 15:36:00,AQ02,69,3,0.672
2026-03-25 15:36:00,AQ03,68,2,0.722
2026-03-25 15:36:00,AQ04,105,2,0.647
2026-03-25 15:36:00,AQ05,86,2,0.815
2026-03-25 15:36:00,AQ06,71,0,0.699
2026-03-25 15:36:00,AQ07,66,2,0.601
2026-03-25 15:36:00,AQ08,80,4,0.67
2026-03-25 15:36:00,AQ09,69,1,0.658
2026-03-25 15:36:00,AQ10,71,1,0.55
2026-03-25 15:36:00,AQ11,66,26,0.552
2026-03-25 15:36:00,AQ12,67,161,0.809
2026-03-25 15:36:00,AQ13,64,36,0.748
2026-03-25 15:36:00,AQ14,56,20,0.631
2026-03-25 15:36:00,AQ15,61,61,0.627
2026-03-25 15:37:00,AQ01,84,0,0.759
2026-03-25 15:37:00,AQ02,71,4,0.79
2026-03-25 15:37:00,AQ03,89,1,0.73
2026-03-25 15:37:00,AQ04,84,0,0.679
2026-03-25 15:37:00,AQ05,77,0,0.751
2026-03-25 15:37:00,AQ06,80,1,0.628
2026-03-25 15:37:00,AQ07,82,1,0.755
2026-03-25 15:37:00,AQ08,63,2,0.652
2026-03-25 15:37:00,AQ09,44,1,0.533
2026-03-25 15:37:00,AQ10,54,0,0.595
2026-03-25 15:37:00,AQ11,46,24,0.504
2026-03-25 15:37:00,AQ12,81,155,0.79
2026-03-25 15:37:00,AQ13,74,42,0.809
2026-03-25 15:37:00,AQ14,65,19,0.642
2026-03-25 15:37:00,AQ15,73,75,0.7
2026-03-25 15:38:00,AQ01,72,0,0.753
2026-03-25 15:38:00,AQ02,79,1,0.741
2026-03-25 15:38:00,AQ03,69,2,0.757
2026-03-25 15:38:00,AQ04,70,2,0.606
2026-03-25 15:38:00,AQ05,85,2,0.78
2026-03-25 15:38:00,AQ06,54,0,0.646
2026-03-25 15:38:00,AQ07,68,3,0.703
2026-03-25 15:38:00,AQ08,66,3,0.719
2026-03-25 15:38:00,AQ09,56,2,0.615
2026-03-25 15:38:00,AQ10,63,1,0.63
2026-03-25 15:38:00,AQ11,46,23,0.463
2026-03-25 15:38:00,AQ12,74,156,0.793
2026-03-25 15:38:00,AQ13,67,37,0.731
2026-03-25 15:38:00,AQ14,73,16,0.588
2026-03-25 15:38:00,AQ15,64,67,0.732
2026-03-25 15:39:00,AQ01,85,0,0.926
2026-03-25 15:39:00,AQ02,91,2,0.749
2026-03-25 15:39:00,AQ03,72,0,0.75
2026-03-25 15:39:00,AQ04,77,2,0.686
2026-03-25 15:39:00,AQ05,90,0,0.732
2026-03-25 15:39:00,AQ06,72,1,0.548
2026-03-25 15:39:00,AQ07,70,0,0.664
2026-03-25 15:39:00,AQ08,72,4,0.595
2026-03-25 15:39:00,AQ09,49,0,0.682
2026-03-25 15:39:00,AQ10,49,0,0.548
2026-03-25 15:39:00,AQ11,46,27,0.494
2026-03-25 15:39:00,AQ12,96,164,0.829
2026-03-25 15:39:00,AQ13,66,37,0.669
2026-03-25 15:39:00,AQ14,57,19,0.601
2026-03-25 15:39:00,AQ15,60,70,0.685
2026-03-25 15:40:00,AQ01,85,1,0.859
2026-03-25 15:40:00,AQ02,76,3,0.773
2026-03-25 15:40:00,AQ03,81,2,0.735
2026-03-25 15:40:00,AQ04,73,2,0.684
2026-03-25 15:40:00,AQ05,65,2,0.785
2026-03-25 15:40:00,AQ06,57,0,0.648
2026-03-25 15:40:00,AQ07,81,3,0.646
2026-03-25 15:40:00,AQ08,65,0,0.665
2026-03-25 15:40:00,AQ09,69,4,0.541
2026-03-25 15:40:00,AQ10,54,1,0.557
2026-03-25 15:40:00,AQ11,43,27,0.486
2026-03-25 15:40:00,AQ12,76,184,0.909
2026-03-25 15:40:00,AQ13,65,36,0.721
2026-03-25 15:40:00,AQ14,59,17,0.567
2026-03-25 15:40:00,AQ15,70,65,0.673
2026-03-25 15:41:00,AQ01,85,1,0.831
2026-03-25 15:41:00,AQ02,62,2,0.829
2026-03-25 15:41:00,AQ03,72,2,0.691
2026-03-25 15:41:00,AQ04,63,2,0.599
2026-03-25 15:41:00,AQ05,71,0,0.804
2026-03-25 15:41:00,AQ06,65,0,0.567
2026-03-25 15:41:00,AQ07,65,2,0.673
2026-03-25 15:41:00,AQ08,77,2,0.648
